PID,SFT,W,P,S,B,F,G,T7,T3,U,Fi,BW,BP,BS
6da18598-1374-40bc-ae0e-cd85d3ccefd7,0.75,0.0,0.0,0.0,3.857142857142857,4.285714285714286,5.0,30.954285714285714,31.173333333333332,3,1,0,0,0
f4c3d61b-177e-42fc-87d7-376197f6ce77,0.82,0.0,0.0,0.0,2.0,4.0,4.0,30.47,30.47,1,2,0,0,0
9d22cda2-489e-4208-9857-a65b2ca2a0e7,0.67,0.0,0.0,0.0,6.0,5.571428571428571,4.571428571428571,30.64857142857143,30.786666666666665,3,3,0,0,0
22f8d94c-7960-4ea2-91a8-cf5d4e0d5a18,0.57,0.0,0.0,0.0,3.2,3.8,2.2,30.934,30.64,0,4,0,0,0
47eafefd-3c26-4027-9442-a64015a60ae8,0.38,0.0,0.0,0.0,4.571428571428571,5.0,3.2857142857142856,30.435714285714287,30.256666666666668,0,5,0,0,0
614e2fa7-df83-43c8-8a18-0469986fd03c,0.58,0.0,0.0,0.14285714285714285,5.428571428571429,2.4285714285714284,3.4285714285714284,30.52285714285714,30.32,0,6,0,0,0
3158c2e3-29fb-4522-a3e3-5bb316ffd83e,0.47,0.0,0.14285714285714285,0.0,5.428571428571429,3.4285714285714284,4.714285714285714,30.587142857142858,30.506666666666668,1,7,0,0,0
f04d3570-12f0-4e81-b7ee-2aaa09f712dc,0.00,0.0,0.0,0.0,4.571428571428571,2.5714285714285716,3.7142857142857144,30.334285714285713,30.48,0,8,0,0,0
0663f899-112a-48c4-85a0-6e3e56c87d8c,0.13,0.0,0.0,0.0,3.2857142857142856,4.428571428571429,5.0,30.81142857142857,31.243333333333332,3,1,0,0,0
8850170b-b1bd-4206-9d27-90784fb925a8,0.00,0.0,0.0,0.0,4.428571428571429,4.0,3.4285714285714284,30.602857142857143,30.506666666666668,0,2,0,0,0
ac064187-611a-4c39-a9cf-0e6fef0d19d1,0.18,0.14285714285714285,0.0,0.0,5.571428571428571,4.714285714285714,3.7142857142857144,30.814285714285713,30.683333333333334,0,3,0,0,0
29a1c74e-239b-4868-aae0-b35d2f0d49b5,0.17,0.0,0.14285714285714285,0.0,3.7142857142857144,4.571428571428571,2.5714285714285716,31.074285714285715,30.56,0,4,0,0,0
9a5c8b3e-0900-4d91-b15a-28bf5c0a3b17,0.11,0.0,0.0,0.14285714285714285,3.142857142857143,3.857142857142857,3.2857142857142856,30.672857142857143,30.676666666666666,0,5,0,0,0
701d1de3-767d-427c-91d9-1443d3796b3f,0.37,0.0,0.0,0.0,4.857142857142857,4.0,3.5714285714285716,30.632857142857144,30.57,0,7,0,0,0
1122695e-00f8-4cf9-8956-bebadf6527ac,0.35,0.14285714285714285,0.0,0.0,4.428571428571429,3.0,2.2857142857142856,30.677142857142858,30.60333333333333,0,8,0,0,0
36536c6c-b0f6-4865-a14c-c5ddb8a3f03e,0.02,0.0,0.25,0.0,5.0,3.0,4.0,30.525,30.26,0,1,0,0,0
ba7fd2f0-d5fc-41a0-9f4c-14b12d41a27d,0.00,0.16666666666666666,0.0,0.0,3.3333333333333335,3.6666666666666665,3.0,30.72,30.64666666666667,0,2,0,0,0
90c88619-e6dd-41c9-8a8d-3c7a3787e6d9,0.22,0.0,0.0,0.0,3.5714285714285716,4.285714285714286,3.5714285714285716,30.687142857142856,30.613333333333333,0,3,0,0,0
fa813d24-997f-4f05-b4ae-184c01b6d878,0.29,0.0,0.0,0.0,5.571428571428571,3.4285714285714284,4.0,30.702857142857145,30.856666666666666,0,4,0,0,0
1790d816-a38b-46f6-b131-34c244864813,0.56,0.0,0.0,0.0,4.571428571428571,3.857142857142857,3.2857142857142856,30.785714285714285,30.85333333333333,0,5,0,0,0
66f42838-da17-4bf4-9f65-716bfce9df35,0.22,0.0,0.0,0.0,4.714285714285714,3.5714285714285716,3.0,30.884285714285713,30.746666666666666,0,6,0,0,0
a4a198a8-07d3-4344-8914-88ce3cde7a9f,0.34,0.0,0.0,0.0,4.285714285714286,3.7142857142857144,2.857142857142857,30.97,30.60333333333333,0,7,0,0,0
223e8e54-d015-463e-bfa4-13c3112f07b4,0.21,0.0,0.0,0.0,2.857142857142857,3.7142857142857144,3.0,30.675714285714285,30.36,0,8,0,0,0
8ec5db33-c7e7-442a-8a29-b08e96aa13ef,0.49,0.0,0.0,0.0,4.571428571428571,4.285714285714286,3.857142857142857,30.8,30.676666666666666,0,1,0,0,0
fe00e5b2-a9fa-4464-828e-a70de103b212,0.19,0.14285714285714285,0.0,0.0,4.428571428571429,4.285714285714286,3.7142857142857144,30.697142857142858,30.613333333333333,0,2,0,0,0
7d240d70-a9d1-4649-bbfe-3cba7b363241,0.37,0.0,0.0,0.0,3.857142857142857,5.0,4.0,30.958571428571428,30.87,0,3,0,0,0
1b316d12-b473-4885-baf7-f3795154465e,0.36,0.0,0.0,0.14285714285714285,4.857142857142857,3.4285714285714284,3.4285714285714284,30.661428571428573,30.673333333333332,0,4,0,0,0
c700454a-a998-414b-9b84-81ac691f11fc,0.00,0.0,0.14285714285714285,0.0,5.428571428571429,4.571428571428571,4.714285714285714,30.96,30.716666666666665,1,5,0,0,0
b37866bd-3a5e-4d7b-b73a-2d8b8e1aa745,0.39,0.0,0.0,0.0,3.0,4.428571428571429,4.142857142857143,30.94,31.03,0,6,0,0,0
8a3aa37b-ab16-44cd-8a88-6e68d383de0b,0.42,0.0,0.0,0.0,3.857142857142857,4.285714285714286,3.5714285714285716,30.855714285714285,30.69,0,8,0,0,0
7bbc07a7-7c0c-44a7-a2ee-aa45b6230852,0.45,0.0,0.0,0.0,5.285714285714286,5.571428571428571,4.857142857142857,30.76,30.656666666666666,3,1,0,0,0
7823353d-5e95-4b62-bb3b-6873298497ea,0.27,0.0,0.0,0.0,2.2857142857142856,3.2857142857142856,2.0,30.658571428571427,30.4,0,2,0,0,0
12fe0c95-c000-49b7-991c-32e87200e1a6,0.35,0.14285714285714285,0.0,0.0,3.5714285714285716,3.2857142857142856,3.7142857142857144,30.87,30.66,0,3,0,0,0
cf96e4c8-fdb6-414b-a8e7-d890b42911d1,0.00,0.14285714285714285,0.0,0.0,4.0,4.285714285714286,3.4285714285714284,30.61,30.55,0,4,0,0,0
5a2a05ae-6eb1-49d5-81ae-89de2691f712,0.05,0.0,0.0,0.0,5.0,4.857142857142857,4.571428571428571,30.748571428571427,30.41,0,5,0,0,0
a6f347f7-4f4d-400e-ab7a-883c22693f67,0.30,0.0,0.14285714285714285,0.0,4.142857142857143,4.571428571428571,4.714285714285714,30.624285714285715,30.64666666666667,1,6,0,0,0
9a627f2c-ffe8-40b0-92ec-89cfee57ad5e,0.14,0.0,0.0,0.0,6.428571428571429,6.0,4.428571428571429,30.81142857142857,30.98,2,7,0,0,0
3ab4ba60-666a-414f-90b8-b228a0911c3b,0.27,0.0,0.0,0.0,4.285714285714286,3.5714285714285716,3.4285714285714284,30.532857142857143,30.716666666666665,0,8,0,0,0
3d7f488e-ef2b-4403-9952-aaedb690f5c1,0.00,0.0,0.0,0.0,4.428571428571429,4.285714285714286,5.0,30.86285714285714,30.66,3,1,0,0,0
ff0dc17b-e5bb-46a7-8e87-e35f022a823d,0.29,0.0,0.0,0.0,5.428571428571429,4.0,3.2857142857142856,30.757142857142856,30.813333333333333,0,2,0,0,0
cab9e7b5-7a01-4dad-976b-7d375ae7905c,0.38,0.0,0.0,0.0,3.857142857142857,4.0,4.714285714285714,30.478571428571428,30.423333333333332,3,3,0,0,0
3bf76252-fb51-4294-ab80-3fa246e8979d,0.33,0.0,0.0,0.0,5.8,2.4,4.0,30.51,30.623333333333335,3,4,0,0,0
1547b0f2-5e6c-47cb-bfa0-36eb2e6a2af5,0.34,0.0,0.0,0.0,4.571428571428571,4.0,4.571428571428571,30.72714285714286,30.95,3,5,0,0,0
f398fd70-fa67-4668-acac-24fe2e8b145b,0.24,0.0,0.14285714285714285,0.0,5.285714285714286,4.428571428571429,3.4285714285714284,30.68,30.506666666666668,0,6,0,0,0
bb5dd437-95ca-4a72-96e6-7004b47b444a,0.29,0.0,0.0,0.0,5.285714285714286,4.428571428571429,4.714285714285714,30.64142857142857,30.783333333333335,3,7,0,0,0
3997246c-5b16-4a98-826c-9f14fd0aa5dc,0.35,0.0,0.0,0.0,5.0,4.285714285714286,2.5714285714285716,31.09857142857143,30.723333333333333,0,8,0,0,0
5fa0c4cf-cc7e-4111-9a5c-46a96a7b9db7,0.02,0.0,0.0,0.2,5.2,3.8,4.0,30.622,30.456666666666667,0,1,0,0,0
581f537e-ef4f-4f64-b74b-4b33ab8444d7,0.00,0.14285714285714285,0.0,0.0,5.0,3.7142857142857144,2.857142857142857,30.724285714285713,30.14666666666667,0,2,0,0,0
ff924d6f-ce81-48d1-83da-102ffd37716e,0.00,0.0,0.14285714285714285,0.0,2.7142857142857144,4.285714285714286,3.4285714285714284,30.704285714285714,30.583333333333332,0,3,0,0,0
c4d6682d-6529-41bc-bafd-4e9b92a4e8f2,0.22,0.0,0.0,0.0,4.0,5.0,4.428571428571429,30.611428571428572,30.71,1,4,0,0,0
2c8716e8-edf1-41e4-b930-69022e0edc77,0.26,0.0,0.0,0.0,6.285714285714286,3.7142857142857144,4.571428571428571,30.684285714285714,30.663333333333334,2,5,0,0,0
7bf96bcb-001d-457e-b1d3-7cea90de6d50,0.13,0.0,0.0,0.0,3.142857142857143,4.428571428571429,4.857142857142857,30.424285714285713,30.526666666666667,2,6,0,0,0
2b5d4805-0a74-4a9c-bcc6-28e8f066865c,0.28,0.0,0.0,0.0,3.857142857142857,4.285714285714286,2.857142857142857,30.937142857142856,30.776666666666667,0,7,0,0,0
1b42c5b5-27d3-40d5-ab27-34715fddff19,0.00,0.0,0.0,0.0,4.857142857142857,5.142857142857143,5.0,30.53857142857143,30.58,3,1,0,0,0
2af04532-6ac9-4e57-b7f3-0594614cf394,0.34,0.0,0.0,0.0,6.285714285714286,4.142857142857143,5.0,30.66,30.913333333333334,3,2,0,0,0
4a9d2706-954a-4c76-a1b0-b3cb8f30b5f5,0.21,0.0,0.14285714285714285,0.0,5.0,3.7142857142857144,4.571428571428571,30.52285714285714,30.526666666666667,0,3,0,0,0
268407cb-6ce5-4192-9e36-c1b65a191527,0.32,0.0,0.0,0.0,4.833333333333333,3.1666666666666665,2.6666666666666665,30.656666666666666,30.64,0,4,0,0,0
8e94881f-3459-4684-90d4-616e031deb7a,0.28,0.0,0.0,0.0,4.142857142857143,4.714285714285714,3.857142857142857,31.08142857142857,31.37,0,5,0,0,0
b44b1d17-2b4e-40a0-811f-6e85d4626665,0.37,0.0,0.0,0.0,3.4285714285714284,4.142857142857143,4.285714285714286,30.672857142857143,31.106666666666666,3,6,0,0,0
53399f9a-0209-456a-a37e-f2665a25c25e,0.18,0.0,0.0,0.0,3.142857142857143,4.571428571428571,3.5714285714285716,30.68857142857143,30.283333333333335,0,7,0,0,0
d96a2f19-3a46-4c50-9116-a73e95e97bc9,0.41,0.0,0.0,0.0,1.5714285714285714,3.857142857142857,3.7142857142857144,30.775714285714287,30.75,0,8,0,0,0
82626712-a9a9-4a84-a491-1dbddef120f5,0.74,0.0,0.0,0.0,4.857142857142857,5.285714285714286,3.5714285714285716,31.297142857142855,31.666666666666668,0,1,0,0,0
d55171c6-254f-4348-ba98-3a5b4792ddbb,0.00,0.0,0.0,0.0,5.571428571428571,4.857142857142857,4.857142857142857,30.417142857142856,30.586666666666666,2,2,0,0,0
aec72a31-a9b1-4719-a52b-9b8e32685709,0.13,0.0,0.0,0.14285714285714285,5.142857142857143,3.7142857142857144,3.0,30.754285714285714,30.69,0,3,0,0,0
756d25d8-2298-4747-afd4-c1636847019a,0.47,0.14285714285714285,0.0,0.0,4.857142857142857,3.5714285714285716,2.857142857142857,31.03857142857143,31.386666666666667,0,4,0,0,0
4afb9b32-fa49-42df-ba58-3084337c3aa7,0.15,0.0,0.0,0.0,3.2857142857142856,4.0,4.714285714285714,30.575714285714287,30.846666666666668,1,5,0,0,0
96c200c1-1b65-4fc3-a8e8-1768d1d1a91f,0.20,0.0,0.14285714285714285,0.0,4.571428571428571,4.285714285714286,3.4285714285714284,30.757142857142856,30.176666666666666,0,6,0,0,0
b21a7f28-2a5a-4914-9947-abe8fcdb1e6d,0.46,0.0,0.0,0.0,4.714285714285714,5.142857142857143,4.571428571428571,30.624285714285715,30.513333333333332,0,7,0,0,0
f2d73697-d14b-478f-9db3-7ce46d9c8f17,0.51,0.14285714285714285,0.0,0.0,4.857142857142857,3.857142857142857,2.2857142857142856,30.85,30.863333333333333,0,8,0,0,0
530e9de2-0498-469b-8552-d41b1338de34,0.27,0.0,0.0,0.0,4.0,5.285714285714286,4.285714285714286,30.76142857142857,30.773333333333333,0,1,0,0,0
b3a7f856-f6b2-4f2a-a08d-623776827515,0.07,0.0,0.14285714285714285,0.0,5.142857142857143,3.2857142857142856,4.714285714285714,30.62857142857143,31.003333333333334,2,2,0,0,0
3e23e4ea-1b8e-4d2e-9f66-6a62b4c8ecd9,0.12,0.0,0.0,0.0,4.428571428571429,5.285714285714286,4.571428571428571,30.864285714285714,30.986666666666668,0,3,0,0,0
36f81668-7bd8-4a7f-9082-8f7d4f324ae8,0.46,0.0,0.0,0.0,5.0,4.571428571428571,3.7142857142857144,30.912857142857142,30.843333333333334,0,4,0,0,0
713871c1-4e82-4fc5-adac-4d0a3880a96f,0.00,0.0,0.0,0.0,4.285714285714286,4.142857142857143,3.4285714285714284,30.627142857142857,30.45,0,5,0,0,0
384c07fb-785c-49e6-af01-05164cd50e4e,0.19,0.0,0.0,0.0,4.0,3.5714285714285716,3.7142857142857144,30.722857142857144,30.92,0,6,0,0,0
c661af21-4896-4ad0-97f5-3d7296d66f73,0.79,0.0,0.0,0.0,5.571428571428571,4.571428571428571,3.5,31.298571428571428,31.006666666666668,0,7,0,0,0
ded7eed0-3a79-4840-bf5b-84049fd06ef8,0.17,0.25,0.0,0.0,2.5,2.75,1.75,30.81,30.77,0,8,0,0,0
93f2d63a-8289-41a0-9129-82784bf5f50c,0.71,0.0,0.0,0.0,3.5714285714285716,5.714285714285714,4.428571428571429,30.955714285714286,31.186666666666667,0,1,0,0,0
1fe6ff71-b545-4298-9116-2848e797e33d,0.05,0.0,0.0,0.0,5.0,3.25,4.25,30.5325,30.703333333333333,0,2,0,0,0
f3ea40bf-0b03-4343-9791-4ac857746889,0.28,0.0,0.0,0.14285714285714285,5.142857142857143,2.7142857142857144,3.142857142857143,30.652857142857144,30.613333333333333,0,3,0,0,0
56b74fd1-fa14-4340-81d2-ed77ac4a3484,0.00,0.0,0.0,0.0,5.166666666666667,5.166666666666667,3.1666666666666665,30.468333333333334,30.166666666666668,0,4,0,0,0
375986b3-5687-46ed-99a8-dd323b0fdb76,0.25,0.0,0.0,0.16666666666666666,4.333333333333333,4.166666666666667,3.6666666666666665,30.648333333333333,30.436666666666667,0,6,0,0,0
8eb16272-82cf-4ff4-b0fe-ea490358dd72,0.22,0.0,0.0,0.0,3.4285714285714284,4.0,3.4285714285714284,30.681428571428572,30.513333333333332,0,7,0,0,0
e19859e4-0c30-488e-bc40-aaff546bdd4f,0.40,0.0,0.0,0.0,4.428571428571429,4.571428571428571,3.142857142857143,30.945714285714285,30.91,0,8,0,0,0
98c20e87-f593-4270-af38-dfcd1c2e7aca,0.20,0.16666666666666666,0.0,0.0,6.333333333333333,4.166666666666667,4.166666666666667,30.686666666666667,30.673333333333332,0,1,0,0,0
65f1bb1a-f052-444d-9ccc-b0d18172afde,0.06,0.14285714285714285,0.0,0.0,4.714285714285714,4.857142857142857,2.2857142857142856,31.192857142857143,30.766666666666666,0,2,0,0,0
38a5e191-ae2b-4dc5-bac5-5663ef92a1c3,0.00,0.0,0.0,0.14285714285714285,2.5714285714285716,3.7142857142857144,3.0,30.667142857142856,30.416666666666668,0,3,0,0,0
3c522a19-36a3-46d0-885d-1c563be6d853,0.21,0.0,0.0,0.0,4.428571428571429,3.7142857142857144,2.5714285714285716,30.97714285714286,30.793333333333333,0,4,0,0,0
6e90d613-b7dd-4e64-a059-bb470c49260c,0.09,0.14285714285714285,0.0,0.0,4.0,3.4285714285714284,2.7142857142857144,30.812857142857144,30.713333333333335,0,5,0,0,0
0a0bf3a5-fd9a-4e1f-a269-b49743591de4,0.23,0.0,0.14285714285714285,0.0,4.714285714285714,4.142857142857143,4.428571428571429,30.702857142857145,30.536666666666665,1,6,0,0,0
ee967f5b-96ed-4ec6-9142-39863989623a,0.16,0.0,0.14285714285714285,0.0,5.285714285714286,2.857142857142857,4.0,30.525714285714287,30.493333333333332,0,7,0,0,0
0344f04f-4c0c-492d-a357-bf06974ff94b,0.34,0.0,0.14285714285714285,0.0,5.857142857142857,3.2857142857142856,4.571428571428571,30.554285714285715,30.60333333333333,1,8,0,0,0
9b4f28f1-5825-4ecc-9244-6785dd3b58f4,0.62,0.0,0.0,0.0,4.428571428571429,4.142857142857143,2.857142857142857,31.494285714285713,32.11333333333334,0,1,0,0,0
4d63d12d-54f6-44cd-9529-976598487a42,0.02,0.0,0.0,0.0,5.0,4.857142857142857,4.857142857142857,31.00857142857143,31.503333333333334,2,2,0,0,0
5d66fdb2-237a-4e1e-a7e7-43a7cc36b484,0.07,0.0,0.0,0.0,3.7142857142857144,4.285714285714286,3.7142857142857144,30.768571428571427,30.576666666666668,0,3,0,0,0
d8bd2720-6ddb-4809-841a-746b4df12593,0.00,0.0,0.0,0.0,5.857142857142857,5.428571428571429,4.714285714285714,30.86857142857143,30.62,1,4,0,0,0
61bbebdb-3581-48a1-99bb-b965b9cea5e0,0.15,0.14285714285714285,0.0,0.0,2.7142857142857144,3.7142857142857144,2.857142857142857,30.69857142857143,30.486666666666668,0,5,0,0,0
dc027393-5764-4351-b37f-58ae56d0bba2,0.14,0.0,0.0,0.0,7.0,3.7142857142857144,4.285714285714286,30.611428571428572,30.593333333333334,1,6,0,0,0
797f9e0e-0658-4c5f-a211-fbbbe0cbdd0a,0.41,0.0,0.0,0.0,3.4285714285714284,4.142857142857143,4.285714285714286,30.914285714285715,31.05666666666667,0,7,0,0,0
b31402b1-846d-4f47-b157-1b875e6e02d9,0.19,0.0,0.0,0.0,5.428571428571429,3.2857142857142856,3.7142857142857144,30.658571428571427,30.696666666666665,0,8,0,0,0
bcf04ffd-8884-4fad-8df1-c4cbf56c3a71,0.75,0.0,0.0,0.14285714285714285,4.142857142857143,5.142857142857143,4.714285714285714,30.625714285714285,30.596666666666668,1,1,0,0,0
00cc8b1f-9bec-4823-a77b-6d6d3b916ae6,0.88,0.0,0.0,0.0,3.2857142857142856,4.714285714285714,3.4285714285714284,30.78142857142857,30.723333333333333,0,2,0,0,0
42c3344d-11fd-420d-8abd-3a26d624ebdc,0.62,0.0,0.25,0.0,5.5,4.0,4.0,30.76,30.676666666666666,0,3,0,0,0
ba6b2605-98fa-4f56-a4dd-d4648845ee51,0.00,0.0,0.14285714285714285,0.0,4.428571428571429,2.857142857142857,3.5714285714285716,30.45,30.453333333333333,0,4,0,0,0
858d21ff-90cd-4c44-97cf-c5f2cf0fb0ff,0.87,0.14285714285714285,0.0,0.0,4.714285714285714,3.857142857142857,3.4285714285714284,30.655714285714286,30.64,0,5,0,0,0
b21a1782-e0b9-4654-8c08-91a521d03010,0.66,0.14285714285714285,0.0,0.0,2.2857142857142856,3.142857142857143,1.5714285714285714,30.692857142857143,30.446666666666665,0,6,0,0,0
5ee058f9-44bf-4bdf-b01a-3248e7adaf3c,0.64,0.14285714285714285,0.0,0.0,5.285714285714286,3.5714285714285716,2.2857142857142856,31.054285714285715,30.756666666666668,0,7,0,0,0
66cf9384-aec2-484b-aa9a-5c47667ea2bd,0.53,0.0,0.0,0.0,6.0,5.142857142857143,4.428571428571429,30.751428571428573,30.93,3,8,0,0,0
6a97291f-a1d5-454a-884a-e021f3e9914d,0.00,0.0,0.14285714285714285,0.0,4.0,3.2857142857142856,4.857142857142857,30.494285714285713,30.59,2,1,0,0,0
a81217bb-5d56-467f-babf-916210a5ac74,0.17,0.14285714285714285,0.0,0.0,6.142857142857143,5.142857142857143,3.4285714285714284,30.652857142857144,30.576666666666668,0,2,0,0,0
832042f9-73c0-451f-bf17-63eac860c235,0.62,0.0,0.0,0.14285714285714285,6.714285714285714,4.0,3.4285714285714284,30.745714285714286,30.656666666666666,0,3,0,0,0
607feed9-5e68-4344-9752-5e4fd0ffacd7,0.30,0.0,0.0,0.0,3.7142857142857144,3.4285714285714284,3.2857142857142856,30.53,30.496666666666666,0,4,0,0,0
4c572491-8af6-4cd4-b6f6-1622842e3a08,0.64,0.0,0.0,0.0,4.714285714285714,4.857142857142857,3.5714285714285716,30.922857142857143,30.7,0,5,0,0,0
b199b330-c3bf-4bdb-8d8b-16c2550919a2,0.45,0.0,0.0,0.14285714285714285,4.285714285714286,3.5714285714285716,3.2857142857142856,30.765714285714285,30.686666666666667,0,6,0,0,0
1672da8c-84e6-492c-b5d6-cd4306d78f89,0.47,0.0,0.0,0.0,4.285714285714286,4.714285714285714,4.0,30.847142857142856,30.883333333333333,0,7,0,0,0
f3a32642-3048-4eb9-98e8-80b31a4aad11,0.37,0.0,0.0,0.0,4.571428571428571,3.5714285714285716,3.2857142857142856,31.09857142857143,32.07666666666667,0,1,0,0,0
9b4bf0e2-7e01-47e1-bbe4-99780df5e1f1,0.72,0.0,0.0,0.0,3.4285714285714284,5.0,4.857142857142857,30.64142857142857,30.62,2,2,0,0,0
e5b07fc1-9e80-4dca-a7b0-f34d2ee7d7d8,0.85,0.0,0.0,0.14285714285714285,4.428571428571429,3.7142857142857144,3.4285714285714284,30.642857142857142,30.703333333333333,0,3,0,0,0
818a512f-72b3-4a78-b9bc-175866ac9b81,0.75,0.0,0.0,0.0,7.0,4.0,4.571428571428571,30.69142857142857,30.79,3,4,0,0,0
c366c78d-a55c-47e6-b98a-5cd2edf6920c,0.77,0.14285714285714285,0.0,0.0,4.142857142857143,4.142857142857143,2.7142857142857144,30.89142857142857,30.663333333333334,0,5,0,0,0
19a5c506-4af7-4b15-8f40-4268e4bb4b98,0.71,0.0,0.0,0.0,4.571428571428571,5.0,4.428571428571429,30.58142857142857,30.58,2,6,0,0,0
e25365b4-4eab-40af-8912-0e3beb2479dd,0.97,0.0,0.0,0.0,4.428571428571429,3.7142857142857144,3.142857142857143,30.81142857142857,30.89,0,7,0,0,0
509c822c-e24f-4751-974f-1a10c76964df,0.00,0.0,0.0,0.0,4.714285714285714,3.0,3.0,30.552857142857142,30.826666666666668,0,8,0,0,0
3884e00b-30f6-463e-ad46-4797deb529ad,0.40,0.0,0.0,0.14285714285714285,5.0,4.285714285714286,3.5714285714285716,30.832857142857144,30.766666666666666,0,1,0,0,0
430c898b-0868-48f8-abb7-589a322c53a7,0.06,0.14285714285714285,0.0,0.0,3.142857142857143,4.285714285714286,3.5714285714285716,30.844285714285714,30.51,0,2,0,0,0
5da38c2c-c142-4d2e-8cea-73ee52ec0402,0.11,0.0,0.0,0.0,4.428571428571429,4.428571428571429,4.285714285714286,30.572857142857142,30.91,3,3,0,0,0
fbcaf185-1c85-47a0-9b5c-bd8e23d2a3b8,0.84,0.0,0.0,0.14285714285714285,4.714285714285714,4.0,3.857142857142857,30.841428571428573,30.69333333333333,0,4,0,0,0
6bdf7bdd-f6c4-4635-8150-51f7bc55c687,0.46,0.0,0.0,0.0,6.571428571428571,4.857142857142857,4.857142857142857,30.57857142857143,30.523333333333333,3,5,0,0,0
70d51313-660d-437c-8d30-c651ccbfb826,0.00,0.0,0.0,0.0,4.2,3.8,3.2,30.218,30.393333333333334,0,6,0,0,0
4299d32f-9d16-4804-983e-692f87c61535,0.59,0.0,0.0,0.0,4.571428571428571,3.7142857142857144,2.857142857142857,30.854285714285716,30.756666666666668,0,7,0,0,0
029e8697-6de1-4354-bf5a-ad84f70eaeae,0.66,0.0,0.14285714285714285,0.0,6.428571428571429,4.142857142857143,4.285714285714286,30.644285714285715,30.453333333333333,0,8,0,0,0
2eb6d56e-3bdf-484b-bee8-4d4c3cd64947,0.21,0.0,0.14285714285714285,0.0,3.7142857142857144,4.0,3.5714285714285716,30.52,30.913333333333334,0,1,0,0,0
5187f16c-2888-499c-98d1-ca4cc76b36b2,0.79,0.0,0.0,0.0,4.285714285714286,6.428571428571429,4.428571428571429,30.905714285714286,30.866666666666667,0,2,0,0,0
ec0e6a8b-03af-4640-b2c7-2f953a4f15ae,0.00,0.0,0.0,0.0,2.8333333333333335,5.0,3.0,30.47833333333333,30.74,1,3,0,0,0
ff303da8-34ed-452d-9836-8122fc19eca2,0.97,0.0,0.14285714285714285,0.0,3.5714285714285716,3.2857142857142856,3.4285714285714284,30.661428571428573,30.57,0,4,0,0,0
6ad0704c-bd92-4eef-90f6-dffc159c95d2,0.65,0.0,0.14285714285714285,0.0,3.857142857142857,4.142857142857143,4.571428571428571,30.678571428571427,30.676666666666666,2,5,0,0,0
8d825aa3-0dc8-4cf3-bfc4-076eab1bd596,0.85,0.0,0.0,0.0,4.857142857142857,5.571428571428571,4.571428571428571,31.147142857142857,31.673333333333332,1,6,0,0,0
c8f03c8b-3856-448a-bfe9-4e2a6cfef59d,0.63,0.0,0.0,0.0,2.7142857142857144,3.857142857142857,5.0,30.414285714285715,30.5,3,7,0,0,0
33ff23a7-22e8-4b6b-bed5-a314fb6102d9,0.75,0.0,0.0,0.0,5.0,4.428571428571429,3.857142857142857,30.69142857142857,30.553333333333335,0,8,0,0,0
56c9db7b-ba23-4329-b0db-5151380cad01,0.06,0.0,0.0,0.14285714285714285,5.571428571428571,3.857142857142857,4.428571428571429,30.587142857142858,30.386666666666667,0,1,0,0,0
9030ac2f-bb26-4ccb-890d-e775d1308bac,0.04,0.0,0.0,0.0,6.428571428571429,4.428571428571429,4.0,30.68,30.473333333333333,0,2,0,0,0
64352252-7621-434d-b8d3-c657be175aa2,0.08,0.0,0.14285714285714285,0.0,5.0,3.5714285714285716,4.857142857142857,30.462857142857143,30.573333333333334,2,3,0,0,0
7d6b9621-0e2a-4662-97e5-3a4033c2d06c,0.15,0.14285714285714285,0.0,0.0,5.285714285714286,3.857142857142857,2.4285714285714284,30.664285714285715,30.793333333333333,0,4,0,0,0
b9a7c261-b796-46f3-b5c5-5778d676ff52,0.12,0.0,0.0,0.0,3.5714285714285716,4.142857142857143,2.7142857142857144,31.322857142857142,30.613333333333333,0,5,0,0,0
2bdb51b5-8431-4aa4-9f52-9ecd74104b31,0.00,0.0,0.0,0.0,3.5714285714285716,5.142857142857143,4.428571428571429,30.904285714285713,30.59,0,6,0,0,0
ef45463a-705d-4daa-8095-f0bd42e8ca66,0.37,0.0,0.0,0.0,4.571428571428571,6.142857142857143,4.714285714285714,31.2,31.466666666666665,1,7,0,0,0
b8602e5c-8c43-44d9-bf20-f8975f7b9855,0.10,0.0,0.0,0.0,3.7142857142857144,5.857142857142857,4.857142857142857,30.731428571428573,30.813333333333333,2,8,0,0,0
73eba62d-75b1-4655-a119-9482355fe009,0.42,0.14285714285714285,0.0,0.0,4.857142857142857,5.0,3.4285714285714284,30.731428571428573,30.643333333333334,0,1,0,0,0
053ce282-2672-44fb-91f4-b0b4c46c397f,0.01,0.14285714285714285,0.0,0.0,4.142857142857143,3.4285714285714284,3.5714285714285716,30.568571428571428,29.993333333333332,0,2,0,0,0
90f8b7e2-dcfe-411a-85d3-b0b5b21921dd,0.81,0.0,0.0,0.0,4.428571428571429,4.571428571428571,4.428571428571429,30.75857142857143,30.59,3,3,0,0,0
79b51f0b-5f21-4dd6-8858-e75f3242c495,1.02,0.14285714285714285,0.0,0.0,4.571428571428571,4.0,3.4285714285714284,30.821428571428573,30.583333333333332,0,4,0,0,0
